alcaldia_catalogo,franja,dia_semana,mes,quincena,finde,trimestre,prob_bajo,prob_medio,prob_alto,nivel_riesgo,nivel_codigo,indice_riesgo
Cuajimalpa de Morelos,Mañana (06-11),Sábado,10,0,1,4,0.6854,0.3076,0.007,Bajo,0,16.1
Cuajimalpa de Morelos,Mañana (06-11),Sábado,10,1,1,4,0.7717,0.2214,0.0069,Bajo,0,11.8
Cuajimalpa de Morelos,Noche (18-23),Sábado,10,0,1,4,0.5361,0.4296,0.0344,Bajo,0,24.9
Cuajimalpa de Morelos,Noche (18-23),Sábado,10,1,1,4,0.3808,0.5573,0.0619,Medio,1,34.1
Cuajimalpa de Morelos,Tarde (12-17),Sábado,10,0,1,4,0.7088,0.2807,0.0105,Bajo,0,15.1
Cuajimalpa de Morelos,Tarde (12-17),Sábado,10,1,1,4,0.577,0.4081,0.0149,Bajo,0,21.9
Cuajimalpa de Morelos,Madrugada (00-05),Viernes,10,0,0,4,0.9199,0.0796,0.0006,Bajo,0,4.0
Cuajimalpa de Morelos,Madrugada (00-05),Viernes,10,1,0,4,0.8647,0.1345,0.0008,Bajo,0,6.8
Cuajimalpa de Morelos,Mañana (06-11),Viernes,10,0,0,4,0.7194,0.2749,0.0057,Bajo,0,14.3
Cuajimalpa de Morelos,Mañana (06-11),Viernes,10,1,0,4,0.6499,0.3438,0.0064,Bajo,0,17.8
Cuajimalpa de Morelos,Noche (18-23),Viernes,10,0,0,4,0.4632,0.5005,0.0363,Medio,1,28.7
Cuajimalpa de Morelos,Noche (18-23),Viernes,10,1,0,4,0.332,0.6356,0.0324,Medio,1,35.0
Cuajimalpa de Morelos,Tarde (12-17),Viernes,10,0,0,4,0.6549,0.3365,0.0086,Bajo,0,17.7
Cuajimalpa de Morelos,Tarde (12-17),Viernes,10,1,0,4,0.5194,0.4702,0.0104,Bajo,0,24.5
Cuajimalpa de Morelos,Madrugada (00-05),Domingo,11,0,1,4,0.7877,0.2079,0.0043,Bajo,0,10.8
Cuajimalpa de Morelos,Madrugada (00-05),Domingo,11,1,1,4,0.7532,0.2409,0.0059,Bajo,0,12.6
Cuajimalpa de Morelos,Mañana (06-11),Domingo,11,0,1,4,0.6919,0.3046,0.0035,Bajo,0,15.6
Cuajimalpa de Morelos,Mañana (06-11),Domingo,11,1,1,4,0.7901,0.2059,0.0039,Bajo,0,10.7
Cuajimalpa de Morelos,Noche (18-23),Domingo,11,0,1,4,0.5443,0.4451,0.0106,Bajo,0,23.3
Cuajimalpa de Morelos,Noche (18-23),Domingo,11,1,1,4,0.4536,0.5297,0.0166,Medio,1,28.1
Cuajimalpa de Morelos,Tarde (12-17),Domingo,11,0,1,4,0.7139,0.2812,0.0049,Bajo,0,14.6
Cuajimalpa de Morelos,Tarde (12-17),Domingo,11,1,1,4,0.6321,0.3613,0.0066,Bajo,0,18.7
Cuajimalpa de Morelos,Madrugada (00-05),Jueves,11,0,0,4,0.9217,0.0778,0.0005,Bajo,0,3.9
Cuajimalpa de Morelos,Madrugada (00-05),Jueves,11,1,0,4,0.9209,0.0785,0.0006,Bajo,0,4.0
Cuajimalpa de Morelos,Mañana (06-11),Jueves,11,0,0,4,0.5047,0.4868,0.0084,Bajo,0,25.2
Cuajimalpa de Morelos,Mañana (06-11),Jueves,11,1,0,4,0.5547,0.4361,0.0092,Bajo,0,22.7
Cuajimalpa de Morelos,Noche (18-23),Jueves,11,0,0,4,0.5813,0.4074,0.0113,Bajo,0,21.5
Cuajimalpa de Morelos,Noche (18-23),Jueves,11,1,0,4,0.5539,0.4196,0.0265,Bajo,0,23.6
Cuajimalpa de Morelos,Tarde (12-17),Jueves,11,0,0,4,0.5004,0.4898,0.0097,Bajo,0,25.5
Cuajimalpa de Morelos,Tarde (12-17),Jueves,11,1,0,4,0.5006,0.4875,0.0118,Bajo,0,25.6
Cuajimalpa de Morelos,Madrugada (00-05),Lunes,11,0,0,4,0.9491,0.0496,0.0013,Bajo,0,2.6
Cuajimalpa de Morelos,Madrugada (00-05),Lunes,11,1,0,4,0.9333,0.0654,0.0013,Bajo,0,3.4
Cuajimalpa de Morelos,Mañana (06-11),Lunes,11,0,0,4,0.6558,0.2811,0.0631,Bajo,0,20.4
Cuajimalpa de Morelos,Mañana (06-11),Lunes,11,1,0,4,0.6798,0.2772,0.043,Bajo,0,18.2
Cuajimalpa de Morelos,Noche (18-23),Lunes,11,0,0,4,0.8312,0.1609,0.0079,Bajo,0,8.8
Cuajimalpa de Morelos,Noche (18-23),Lunes,11,1,0,4,0.8112,0.1795,0.0093,Bajo,0,9.9
Cuajimalpa de Morelos,Tarde (12-17),Lunes,11,0,0,4,0.5564,0.4175,0.0261,Bajo,0,23.5
Cuajimalpa de Morelos,Tarde (12-17),Lunes,11,1,0,4,0.457,0.5221,0.0209,Medio,1,28.2
Cuajimalpa de Morelos,Madrugada (00-05),Martes,11,0,0,4,0.9455,0.0542,0.0003,Bajo,0,2.7
Cuajimalpa de Morelos,Madrugada (00-05),Martes,11,1,0,4,0.96,0.0397,0.0003,Bajo,0,2.0
Cuajimalpa de Morelos,Mañana (06-11),Martes,11,0,0,4,0.4883,0.4999,0.0119,Medio,1,26.2
Cuajimalpa de Morelos,Mañana (06-11),Martes,11,1,0,4,0.6564,0.3317,0.0119,Bajo,0,17.8
Cuajimalpa de Morelos,Noche (18-23),Martes,11,0,0,4,0.5745,0.4139,0.0117,Bajo,0,21.9
Cuajimalpa de Morelos,Noche (18-23),Martes,11,1,0,4,0.6378,0.3487,0.0135,Bajo,0,18.8
Cuajimalpa de Morelos,Tarde (12-17),Martes,11,0,0,4,0.5335,0.457,0.0095,Bajo,0,23.8
Cuajimalpa de Morelos,Tarde (12-17),Martes,11,1,0,4,0.6029,0.3873,0.0098,Bajo,0,20.3
Cuajimalpa de Morelos,Madrugada (00-05),Miércoles,11,0,0,4,0.9515,0.0483,0.0002,Bajo,0,2.4
Cuajimalpa de Morelos,Madrugada (00-05),Miércoles,11,1,0,4,0.9515,0.0482,0.0002,Bajo,0,2.4
Cuajimalpa de Morelos,Mañana (06-11),Miércoles,11,0,0,4,0.7215,0.273,0.0056,Bajo,0,14.2
Cuajimalpa de Morelos,Mañana (06-11),Miércoles,11,1,0,4,0.7742,0.219,0.0069,Bajo,0,11.6
Cuajimalpa de Morelos,Noche (18-23),Miércoles,11,0,0,4,0.5593,0.4341,0.0066,Bajo,0,22.4
Cuajimalpa de Morelos,Noche (18-23),Miércoles,11,1,0,4,0.5595,0.4322,0.0083,Bajo,0,22.4
Cuajimalpa de Morelos,Tarde (12-17),Miércoles,11,0,0,4,0.6322,0.3624,0.0054,Bajo,0,18.7
Cuajimalpa de Morelos,Tarde (12-17),Miércoles,11,1,0,4,0.5921,0.4015,0.0064,Bajo,0,20.7
Cuajimalpa de Morelos,Madrugada (00-05),Sábado,11,0,1,4,0.7577,0.231,0.0113,Bajo,0,12.7
Cuajimalpa de Morelos,Madrugada (00-05),Sábado,11,1,1,4,0.6711,0.3079,0.021,Bajo,0,17.5
Cuajimalpa de Morelos,Mañana (06-11),Sábado,11,0,1,4,0.6313,0.3534,0.0153,Bajo,0,19.2
Cuajimalpa de Morelos,Mañana (06-11),Sábado,11,1,1,4,0.7344,0.2448,0.0208,Bajo,0,14.3
Cuajimalpa de Morelos,Noche (18-23),Sábado,11,0,1,4,0.609,0.3643,0.0266,Bajo,0,20.9
Cuajimalpa de Morelos,Noche (18-23),Sábado,11,1,1,4,0.4189,0.5132,0.0679,Medio,1,32.5
Cuajimalpa de Morelos,Tarde (12-17),Sábado,11,0,1,4,0.7364,0.2379,0.0257,Bajo,0,14.5
Cuajimalpa de Morelos,Tarde (12-17),Sábado,11,1,1,4,0.5609,0.3897,0.0493,Bajo,0,24.4
Cuajimalpa de Morelos,Madrugada (00-05),Viernes,11,0,0,4,0.9111,0.0883,0.0005,Bajo,0,4.5
Cuajimalpa de Morelos,Madrugada (00-05),Viernes,11,1,0,4,0.9032,0.0962,0.0006,Bajo,0,4.9
Cuajimalpa de Morelos,Mañana (06-11),Viernes,11,0,0,4,0.5375,0.4551,0.0075,Bajo,0,23.5
Cuajimalpa de Morelos,Mañana (06-11),Viernes,11,1,0,4,0.5977,0.395,0.0073,Bajo,0,20.5
Cuajimalpa de Morelos,Noche (18-23),Viernes,11,0,0,4,0.4811,0.4971,0.0217,Medio,1,27.0
Cuajimalpa de Morelos,Noche (18-23),Viernes,11,1,0,4,0.4813,0.4994,0.0193,Medio,1,26.9
Cuajimalpa de Morelos,Tarde (12-17),Viernes,11,0,0,4,0.5579,0.4333,0.0088,Bajo,0,22.5
Cuajimalpa de Morelos,Tarde (12-17),Viernes,11,1,0,4,0.5309,0.4591,0.0101,Bajo,0,24.0
Cuajimalpa de Morelos,Madrugada (00-05),Domingo,12,0,1,4,0.7961,0.2002,0.0037,Bajo,0,10.4
Cuajimalpa de Morelos,Madrugada (00-05),Domingo,12,1,1,4,0.7663,0.2291,0.0046,Bajo,0,11.9
Cuajimalpa de Morelos,Mañana (06-11),Domingo,12,0,1,4,0.7114,0.2851,0.0035,Bajo,0,14.6
Cuajimalpa de Morelos,Mañana (06-11),Domingo,12,1,1,4,0.8693,0.1285,0.0022,Bajo,0,6.6
Cuajimalpa de Morelos,Noche (18-23),Domingo,12,0,1,4,0.6332,0.3568,0.0101,Bajo,0,18.8
Cuajimalpa de Morelos,Noche (18-23),Domingo,12,1,1,4,0.5605,0.4239,0.0156,Bajo,0,22.8
Cuajimalpa de Morelos,Tarde (12-17),Domingo,12,0,1,4,0.7069,0.2869,0.0062,Bajo,0,15.0
Cuajimalpa de Morelos,Tarde (12-17),Domingo,12,1,1,4,0.637,0.356,0.007,Bajo,0,18.5
Cuajimalpa de Morelos,Madrugada (00-05),Jueves,12,0,0,4,0.9261,0.0734,0.0005,Bajo,0,3.7
Cuajimalpa de Morelos,Madrugada (00-05),Jueves,12,1,0,4,0.9476,0.0519,0.0005,Bajo,0,2.6
Cuajimalpa de Morelos,Mañana (06-11),Jueves,12,0,0,4,0.623,0.3681,0.0089,Bajo,0,19.3
Cuajimalpa de Morelos,Mañana (06-11),Jueves,12,1,0,4,0.7687,0.2256,0.0057,Bajo,0,11.8
Cuajimalpa de Morelos,Noche (18-23),Jueves,12,0,0,4,0.6726,0.3161,0.0113,Bajo,0,16.9
Cuajimalpa de Morelos,Noche (18-23),Jueves,12,1,0,4,0.7191,0.256,0.0249,Bajo,0,15.3
Cuajimalpa de Morelos,Tarde (12-17),Jueves,12,0,0,4,0.5492,0.4402,0.0106,Bajo,0,23.1
Cuajimalpa de Morelos,Tarde (12-17),Jueves,12,1,0,4,0.6694,0.3197,0.0108,Bajo,0,17.1
Cuajimalpa de Morelos,Madrugada (00-05),Lunes,12,0,0,4,0.9272,0.0714,0.0014,Bajo,0,3.7
Cuajimalpa de Morelos,Madrugada (00-05),Lunes,12,1,0,4,0.9262,0.0727,0.0011,Bajo,0,3.7
Cuajimalpa de Morelos,Mañana (06-11),Lunes,12,0,0,4,0.5018,0.4512,0.047,Bajo,0,27.3
Cuajimalpa de Morelos,Mañana (06-11),Lunes,12,1,0,4,0.6491,0.3279,0.023,Bajo,0,18.7
Cuajimalpa de Morelos,Noche (18-23),Lunes,12,0,0,4,0.9019,0.0933,0.0048,Bajo,0,5.1
Cuajimalpa de Morelos,Noche (18-23),Lunes,12,1,0,4,0.8553,0.1371,0.0075,Bajo,0,7.6
Cuajimalpa de Morelos,Tarde (12-17),Lunes,12,0,0,4,0.47,0.5052,0.0248,Medio,1,27.7
Cuajimalpa de Morelos,Tarde (12-17),Lunes,12,1,0,4,0.4614,0.5207,0.0179,Medio,1,27.8
Cuajimalpa de Morelos,Madrugada (00-05),Martes,12,0,0,4,0.7769,0.2227,0.0004,Bajo,0,11.2
Cuajimalpa de Morelos,Madrugada (00-05),Martes,12,1,0,4,0.9069,0.0927,0.0003,Bajo,0,4.7
Cuajimalpa de Morelos,Mañana (06-11),Martes,12,0,0,4,0.3094,0.6848,0.0058,Medio,1,34.8
Cuajimalpa de Morelos,Mañana (06-11),Martes,12,1,0,4,0.7022,0.2936,0.0041,Bajo,0,15.1
Cuajimalpa de Morelos,Noche (18-23),Martes,12,0,0,4,0.2811,0.7115,0.0075,Medio,1,36.3
Cuajimalpa de Morelos,Noche (18-23),Martes,12,1,0,4,0.4941,0.4947,0.0112,Medio,1,25.9
Cuajimalpa de Morelos,Tarde (12-17),Martes,12,0,0,4,0.236,0.7587,0.0053,Medio,1,38.5
Cuajimalpa de Morelos,Tarde (12-17),Martes,12,1,0,4,0.4698,0.5234,0.0069,Medio,1,26.9
Cuajimalpa de Morelos,Madrugada (00-05),Miércoles,12,0,0,4,0.9367,0.063,0.0003,Bajo,0,3.2
Cuajimalpa de Morelos,Madrugada (00-05),Miércoles,12,1,0,4,0.9557,0.044,0.0002,Bajo,0,2.2
Cuajimalpa de Morelos,Mañana (06-11),Miércoles,12,0,0,4,0.7069,0.2868,0.0063,Bajo,0,15.0
Cuajimalpa de Morelos,Mañana (06-11),Miércoles,12,1,0,4,0.8641,0.1321,0.0039,Bajo,0,7.0
Cuajimalpa de Morelos,Noche (18-23),Miércoles,12,0,0,4,0.5567,0.4365,0.0068,Bajo,0,22.5
Cuajimalpa de Morelos,Noche (18-23),Miércoles,12,1,0,4,0.6536,0.3381,0.0082,Bajo,0,17.7
Cuajimalpa de Morelos,Tarde (12-17),Miércoles,12,0,0,4,0.5985,0.3954,0.0061,Bajo,0,20.4
Cuajimalpa de Morelos,Tarde (12-17),Miércoles,12,1,0,4,0.6686,0.3252,0.0063,Bajo,0,16.9
Cuajimalpa de Morelos,Madrugada (00-05),Sábado,12,0,1,4,0.7441,0.2462,0.0097,Bajo,0,13.3
Cuajimalpa de Morelos,Madrugada (00-05),Sábado,12,1,1,4,0.6494,0.3364,0.0141,Bajo,0,18.2
Cuajimalpa de Morelos,Mañana (06-11),Sábado,12,0,1,4,0.705,0.2838,0.0112,Bajo,0,15.3
Cuajimalpa de Morelos,Mañana (06-11),Sábado,12,1,1,4,0.8384,0.1539,0.0077,Bajo,0,8.5
Cuajimalpa de Morelos,Noche (18-23),Sábado,12,0,1,4,0.7027,0.2746,0.0227,Bajo,0,16.0
Cuajimalpa de Morelos,Noche (18-23),Sábado,12,1,1,4,0.5298,0.4177,0.0526,Bajo,0,26.1
Cuajimalpa de Morelos,Tarde (12-17),Sábado,12,0,1,4,0.6958,0.2735,0.0307,Bajo,0,16.7
Cuajimalpa de Morelos,Tarde (12-17),Sábado,12,1,1,4,0.5199,0.4424,0.0377,Bajo,0,25.9
Cuajimalpa de Morelos,Madrugada (00-05),Viernes,12,0,0,4,0.8802,0.1192,0.0007,Bajo,0,6.0
Cuajimalpa de Morelos,Madrugada (00-05),Viernes,12,1,0,4,0.9106,0.0888,0.0006,Bajo,0,4.5
Cuajimalpa de Morelos,Mañana (06-11),Viernes,12,0,0,4,0.5492,0.4438,0.007,Bajo,0,22.9
Cuajimalpa de Morelos,Mañana (06-11),Viernes,12,1,0,4,0.7577,0.2378,0.0044,Bajo,0,12.3
Cuajimalpa de Morelos,Noche (18-23),Viernes,12,0,0,4,0.5001,0.4806,0.0193,Bajo,0,26.0
Cuajimalpa de Morelos,Noche (18-23),Viernes,12,1,0,4,0.6223,0.3627,0.0149,Bajo,0,19.6
Cuajimalpa de Morelos,Tarde (12-17),Viernes,12,0,0,4,0.4659,0.5256,0.0085,Medio,1,27.1
Cuajimalpa de Morelos,Tarde (12-17),Viernes,12,1,0,4,0.5719,0.4188,0.0093,Bajo,0,21.9
Cuauhtémoc,Madrugada (00-05),Domingo,1,0,1,1,0.0401,0.4698,0.4902,Alto,2,72.5
Cuauhtémoc,Madrugada (00-05),Domingo,1,1,1,1,0.029,0.4684,0.5026,Alto,2,73.7
Cuauhtémoc,Mañana (06-11),Domingo,1,0,1,1,0.0197,0.5597,0.4206,Medio,1,70.0
Cuauhtémoc,Mañana (06-11),Domingo,1,1,1,1,0.0465,0.5144,0.4392,Medio,1,69.6
Cuauhtémoc,Noche (18-23),Domingo,1,0,1,1,0.0174,0.0785,0.9042,Alto,2,94.3
Cuauhtémoc,Noche (18-23),Domingo,1,1,1,1,0.0041,0.0602,0.9357,Alto,2,96.6
Cuauhtémoc,Tarde (12-17),Domingo,1,0,1,1,0.0101,0.1535,0.8364,Alto,2,91.3
Cuauhtémoc,Tarde (12-17),Domingo,1,1,1,1,0.0053,0.0974,0.8973,Alto,2,94.6
Cuauhtémoc,Madrugada (00-05),Jueves,1,0,0,1,0.5383,0.3761,0.0856,Bajo,0,27.4
Cuauhtémoc,Madrugada (00-05),Jueves,1,1,0,1,0.6187,0.3396,0.0418,Bajo,0,21.2
Cuauhtémoc,Mañana (06-11),Jueves,1,0,0,1,0.0104,0.0974,0.8922,Alto,2,94.1
Cuauhtémoc,Mañana (06-11),Jueves,1,1,0,1,0.0253,0.1416,0.8331,Alto,2,90.4
Cuauhtémoc,Noche (18-23),Jueves,1,0,0,1,0.0064,0.0427,0.951,Alto,2,97.2
Cuauhtémoc,Noche (18-23),Jueves,1,1,0,1,0.0077,0.0698,0.9225,Alto,2,95.7
Cuauhtémoc,Tarde (12-17),Jueves,1,0,0,1,0.0071,0.0781,0.9148,Alto,2,95.4
Cuauhtémoc,Tarde (12-17),Jueves,1,1,0,1,0.0127,0.1004,0.8869,Alto,2,93.7
Cuauhtémoc,Madrugada (00-05),Lunes,1,0,0,1,0.3595,0.6045,0.036,Medio,1,33.8
Cuauhtémoc,Madrugada (00-05),Lunes,1,1,0,1,0.4282,0.5283,0.0435,Medio,1,30.8
Cuauhtémoc,Mañana (06-11),Lunes,1,0,0,1,0.0296,0.2151,0.7553,Alto,2,86.3
Cuauhtémoc,Mañana (06-11),Lunes,1,1,0,1,0.0279,0.1351,0.837,Alto,2,90.5
Cuauhtémoc,Noche (18-23),Lunes,1,0,0,1,0.0633,0.3311,0.6056,Alto,2,77.1
Cuauhtémoc,Noche (18-23),Lunes,1,1,0,1,0.0206,0.2354,0.744,Alto,2,86.2
Cuauhtémoc,Tarde (12-17),Lunes,1,0,0,1,0.0117,0.1011,0.8872,Alto,2,93.8
Cuauhtémoc,Tarde (12-17),Lunes,1,1,0,1,0.0098,0.0616,0.9287,Alto,2,95.9
Cuauhtémoc,Madrugada (00-05),Martes,1,0,0,1,0.7196,0.2237,0.0568,Bajo,0,16.9
Cuauhtémoc,Madrugada (00-05),Martes,1,1,0,1,0.6224,0.3331,0.0444,Bajo,0,21.1
Cuauhtémoc,Mañana (06-11),Martes,1,0,0,1,0.0095,0.0547,0.9359,Alto,2,96.3
Cuauhtémoc,Mañana (06-11),Martes,1,1,0,1,0.0145,0.0799,0.9056,Alto,2,94.6
Cuauhtémoc,Noche (18-23),Martes,1,0,0,1,0.0066,0.0461,0.9473,Alto,2,97.0
Cuauhtémoc,Noche (18-23),Martes,1,1,0,1,0.0042,0.0552,0.9406,Alto,2,96.8
Cuauhtémoc,Tarde (12-17),Martes,1,0,0,1,0.0061,0.0282,0.9657,Alto,2,98.0
Cuauhtémoc,Tarde (12-17),Martes,1,1,0,1,0.0052,0.0387,0.9562,Alto,2,97.6
Cuauhtémoc,Madrugada (00-05),Miércoles,1,0,0,1,0.5255,0.4039,0.0706,Bajo,0,27.3
Cuauhtémoc,Madrugada (00-05),Miércoles,1,1,0,1,0.5849,0.3946,0.0205,Bajo,0,21.8
Cuauhtémoc,Mañana (06-11),Miércoles,1,0,0,1,0.0091,0.1084,0.8825,Alto,2,93.7
Cuauhtémoc,Mañana (06-11),Miércoles,1,1,0,1,0.032,0.3,0.668,Alto,2,81.8
Cuauhtémoc,Noche (18-23),Miércoles,1,0,0,1,0.0053,0.0973,0.8974,Alto,2,94.6
Cuauhtémoc,Noche (18-23),Miércoles,1,1,0,1,0.0123,0.2893,0.6985,Alto,2,84.3
Cuauhtémoc,Tarde (12-17),Miércoles,1,0,0,1,0.0029,0.0129,0.9843,Alto,2,99.1
Cuauhtémoc,Tarde (12-17),Miércoles,1,1,0,1,0.006,0.0241,0.97,Alto,2,98.2
Cuauhtémoc,Madrugada (00-05),Sábado,1,0,1,1,0.0482,0.3632,0.5886,Alto,2,77.0
Cuauhtémoc,Madrugada (00-05),Sábado,1,1,1,1,0.0269,0.5587,0.4143,Medio,1,69.4
Cuauhtémoc,Mañana (06-11),Sábado,1,0,1,1,0.014,0.4035,0.5825,Alto,2,78.4
Cuauhtémoc,Mañana (06-11),Sábado,1,1,1,1,0.0239,0.5863,0.3898,Medio,1,68.3
Cuauhtémoc,Noche (18-23),Sábado,1,0,1,1,0.0237,0.0692,0.9071,Alto,2,94.2
Cuauhtémoc,Noche (18-23),Sábado,1,1,1,1,0.0055,0.1122,0.8824,Alto,2,93.8
Cuauhtémoc,Tarde (12-17),Sábado,1,0,1,1,0.0042,0.0353,0.9605,Alto,2,97.8
Cuauhtémoc,Tarde (12-17),Sábado,1,1,1,1,0.0023,0.0533,0.9445,Alto,2,97.1
Cuauhtémoc,Madrugada (00-05),Viernes,1,0,0,1,0.1361,0.7487,0.1152,Medio,1,49.0
Cuauhtémoc,Madrugada (00-05),Viernes,1,1,0,1,0.1762,0.74,0.0838,Medio,1,45.4
Cuauhtémoc,Mañana (06-11),Viernes,1,0,0,1,0.0052,0.0851,0.9098,Alto,2,95.2
Cuauhtémoc,Mañana (06-11),Viernes,1,1,0,1,0.0108,0.0945,0.8947,Alto,2,94.2
Cuauhtémoc,Noche (18-23),Viernes,1,0,0,1,0.0012,0.0239,0.9749,Alto,2,98.7
Cuauhtémoc,Noche (18-23),Viernes,1,1,0,1,0.0014,0.0309,0.9678,Alto,2,98.3
Cuauhtémoc,Tarde (12-17),Viernes,1,0,0,1,0.0038,0.0517,0.9445,Alto,2,97.0
Cuauhtémoc,Tarde (12-17),Viernes,1,1,0,1,0.0061,0.0546,0.9393,Alto,2,96.7
Cuauhtémoc,Madrugada (00-05),Domingo,2,0,1,1,0.0319,0.2771,0.691,Alto,2,83.0
Cuauhtémoc,Madrugada (00-05),Domingo,2,1,1,1,0.0315,0.3041,0.6644,Alto,2,81.6
Cuauhtémoc,Mañana (06-11),Domingo,2,0,1,1,0.0179,0.4976,0.4846,Medio,1,73.3
Cuauhtémoc,Mañana (06-11),Domingo,2,1,1,1,0.0516,0.4733,0.4751,Alto,2,71.2
Cuauhtémoc,Noche (18-23),Domingo,2,0,1,1,0.0194,0.0545,0.9261,Alto,2,95.3
Cuauhtémoc,Noche (18-23),Domingo,2,1,1,1,0.0058,0.0512,0.943,Alto,2,96.9
Cuauhtémoc,Tarde (12-17),Domingo,2,0,1,1,0.0077,0.0928,0.8995,Alto,2,94.6
Cuauhtémoc,Tarde (12-17),Domingo,2,1,1,1,0.0059,0.0747,0.9195,Alto,2,95.7
Cuauhtémoc,Madrugada (00-05),Jueves,2,0,0,1,0.4306,0.4613,0.108,Medio,1,33.9
Cuauhtémoc,Madrugada (00-05),Jueves,2,1,0,1,0.5613,0.3839,0.0548,Bajo,0,24.7
Cuauhtémoc,Mañana (06-11),Jueves,2,0,0,1,0.0072,0.1035,0.8893,Alto,2,94.1
Cuauhtémoc,Mañana (06-11),Jueves,2,1,0,1,0.0176,0.1328,0.8495,Alto,2,91.6
Cuauhtémoc,Noche (18-23),Jueves,2,0,0,1,0.0069,0.0524,0.9407,Alto,2,96.7
Cuauhtémoc,Noche (18-23),Jueves,2,1,0,1,0.008,0.0744,0.9176,Alto,2,95.5
Cuauhtémoc,Tarde (12-17),Jueves,2,0,0,1,0.0044,0.0505,0.9451,Alto,2,97.0
Cuauhtémoc,Tarde (12-17),Jueves,2,1,0,1,0.009,0.0607,0.9304,Alto,2,96.1
Cuauhtémoc,Madrugada (00-05),Lunes,2,0,0,1,0.2881,0.6679,0.044,Medio,1,37.8
Cuauhtémoc,Madrugada (00-05),Lunes,2,1,0,1,0.4178,0.5243,0.0578,Medio,1,32.0
Cuauhtémoc,Mañana (06-11),Lunes,2,0,0,1,0.0229,0.2354,0.7417,Alto,2,85.9
Cuauhtémoc,Mañana (06-11),Lunes,2,1,0,1,0.0219,0.1274,0.8507,Alto,2,91.4
Cuauhtémoc,Noche (18-23),Lunes,2,0,0,1,0.0633,0.3595,0.5772,Alto,2,75.7
Cuauhtémoc,Noche (18-23),Lunes,2,1,0,1,0.0262,0.2194,0.7544,Alto,2,86.4
Cuauhtémoc,Tarde (12-17),Lunes,2,0,0,1,0.0083,0.0732,0.9185,Alto,2,95.5
Cuauhtémoc,Tarde (12-17),Lunes,2,1,0,1,0.0077,0.0358,0.9566,Alto,2,97.4
Cuauhtémoc,Madrugada (00-05),Martes,2,0,0,1,0.6106,0.3137,0.0757,Bajo,0,23.3
Cuauhtémoc,Madrugada (00-05),Martes,2,1,0,1,0.5254,0.4186,0.0559,Bajo,0,26.5
Cuauhtémoc,Mañana (06-11),Martes,2,0,0,1,0.006,0.0646,0.9294,Alto,2,96.2
Cuauhtémoc,Mañana (06-11),Martes,2,1,0,1,0.0095,0.0936,0.897,Alto,2,94.4
Cuauhtémoc,Noche (18-23),Martes,2,0,0,1,0.0079,0.0574,0.9348,Alto,2,96.3
Cuauhtémoc,Noche (18-23),Martes,2,1,0,1,0.0043,0.0641,0.9317,Alto,2,96.4
Cuauhtémoc,Tarde (12-17),Martes,2,0,0,1,0.0038,0.024,0.9722,Alto,2,98.4
Cuauhtémoc,Tarde (12-17),Martes,2,1,0,1,0.0035,0.0316,0.9649,Alto,2,98.1
Cuauhtémoc,Madrugada (00-05),Miércoles,2,0,0,1,0.5589,0.3535,0.0876,Bajo,0,26.4
Cuauhtémoc,Madrugada (00-05),Miércoles,2,1,0,1,0.6501,0.3162,0.0337,Bajo,0,19.2
Cuauhtémoc,Mañana (06-11),Miércoles,2,0,0,1,0.0077,0.0751,0.9171,Alto,2,95.5
Cuauhtémoc,Mañana (06-11),Miércoles,2,1,0,1,0.0254,0.1839,0.7907,Alto,2,88.3
Cuauhtémoc,Noche (18-23),Miércoles,2,0,0,1,0.0078,0.066,0.9262,Alto,2,95.9
Cuauhtémoc,Noche (18-23),Miércoles,2,1,0,1,0.0099,0.1261,0.864,Alto,2,92.7
Cuauhtémoc,Tarde (12-17),Miércoles,2,0,0,1,0.0031,0.0099,0.987,Alto,2,99.2
Cuauhtémoc,Tarde (12-17),Miércoles,2,1,0,1,0.0054,0.0134,0.9813,Alto,2,98.8
Cuauhtémoc,Madrugada (00-05),Sábado,2,0,1,1,0.039,0.1763,0.7847,Alto,2,87.3
Cuauhtémoc,Madrugada (00-05),Sábado,2,1,1,1,0.0333,0.2884,0.6783,Alto,2,82.3
Cuauhtémoc,Mañana (06-11),Sábado,2,0,1,1,0.0142,0.2755,0.7103,Alto,2,84.8
Cuauhtémoc,Mañana (06-11),Sábado,2,1,1,1,0.0318,0.4103,0.5579,Alto,2,76.3
Cuauhtémoc,Noche (18-23),Sábado,2,0,1,1,0.0225,0.0411,0.9364,Alto,2,95.7
Cuauhtémoc,Noche (18-23),Sábado,2,1,1,1,0.0068,0.0601,0.9331,Alto,2,96.3
Cuauhtémoc,Tarde (12-17),Sábado,2,0,1,1,0.0037,0.0189,0.9773,Alto,2,98.7
Cuauhtémoc,Tarde (12-17),Sábado,2,1,1,1,0.0025,0.0271,0.9704,Alto,2,98.4
Cuauhtémoc,Madrugada (00-05),Viernes,2,0,0,1,0.1953,0.6467,0.158,Medio,1,48.1
Cuauhtémoc,Madrugada (00-05),Viernes,2,1,0,1,0.3297,0.5506,0.1197,Medio,1,39.5
Cuauhtémoc,Mañana (06-11),Viernes,2,0,0,1,0.0053,0.07,0.9246,Alto,2,96.0
Cuauhtémoc,Mañana (06-11),Viernes,2,1,0,1,0.0131,0.0657,0.9212,Alto,2,95.4
